Year,Month,Day,Failures,Downtime (min),Operating (min),MTBF (min),MTTR (min),Availability (%)
2011,June,3,1,21.6,400.0,400.0,21.6,94.6
2011,June,4,0,1.2,400.0,,,99.7
2011,June,5,1,17.0,400.0,400.0,17.0,95.75
2011,June,6,0,0.6,400.0,,,99.85
2011,June,7,1,17.8,400.0,400.0,17.8,95.55
2011,June,8,0,0.0,400.0,,,100.0
2011,June,9,2,41.1,400.0,200.0,20.6,89.72
2011,June,10,2,40.5,400.0,200.0,20.2,89.88
2011,June,11,2,41.3,400.0,200.0,20.6,89.67
2011,June,12,0,2.1,400.0,,,99.47
2011,June,13,4,80.9,400.0,100.0,20.2,79.78
2011,June,14,3,59.6,400.0,133.3,19.9,85.1
2011,June,15,1,21.6,400.0,400.0,21.6,94.6
2011,June,16,3,61.0,400.0,133.3,20.3,84.75
2011,June,17,0,0.0,400.0,,,100.0
2011,June,18,1,20.7,400.0,400.0,20.7,94.83
2011,June,19,3,60.6,400.0,133.3,20.2,84.85
2011,June,20,4,82.4,400.0,100.0,20.6,79.4
2011,June,21,1,19.1,400.0,400.0,19.1,95.22
2011,June,22,0,0.0,400.0,,,100.0
2011,June,23,1,19.4,400.0,400.0,19.4,95.15
2011,June,24,1,20.6,400.0,400.0,20.6,94.85
2011,June,25,2,41.1,400.0,200.0,20.6,89.72
2011,June,26,2,43.4,400.0,200.0,21.7,89.15
2011,June,27,1,20.5,400.0,400.0,20.5,94.88
2011,June,28,0,2.1,400.0,,,99.47
2011,June,29,0,0.0,400.0,,,100.0
2011,June,30,1,20.7,400.0,400.0,20.7,94.83
2011,July,1,0,0.0,402.6,,,100.0
2011,July,2,0,0.0,402.6,,,100.0
2011,July,3,1,28.1,402.6,402.6,28.1,93.02
2011,July,4,2,58.8,402.6,201.3,29.4,85.39
2011,July,5,1,28.4,402.6,402.6,28.4,92.95
2011,July,6,1,30.1,402.6,402.6,30.1,92.52
2011,July,7,1,26.6,402.6,402.6,26.6,93.39
2011,July,8,0,0.0,402.6,,,100.0
2011,July,9,0,0.0,402.6,,,100.0
2011,July,10,3,89.6,402.6,134.2,29.9,77.74
2011,July,11,1,30.4,402.6,402.6,30.4,92.45
2011,July,12,0,0.0,402.6,,,100.0
2011,July,13,1,29.4,402.6,402.6,29.4,92.7
2011,July,14,0,1.3,402.6,,,99.68
2011,July,15,3,89.0,402.6,134.2,29.7,77.89
2011,July,16,0,0.2,402.6,,,99.95
2011,July,17,1,30.5,402.6,402.6,30.5,92.42
2011,July,18,1,30.3,402.6,402.6,30.3,92.47
2011,July,19,2,59.3,402.6,201.3,29.6,85.27
2011,July,20,1,27.3,402.6,402.6,27.3,93.22
2011,July,21,1,29.8,402.6,402.6,29.8,92.6
2011,July,22,0,0.0,402.6,,,100.0
2011,July,23,2,58.5,402.6,201.3,29.2,85.47
2011,July,24,3,89.3,402.6,134.2,29.8,77.82
2011,July,25,1,30.5,402.6,402.6,30.5,92.42
2011,July,26,3,88.9,402.6,134.2,29.6,77.92
2011,July,27,0,0.0,402.6,,,100.0
2011,July,28,0,0.0,402.6,,,100.0
2011,July,29,1,29.1,402.6,402.6,29.1,92.77
2011,July,30,2,59.7,402.6,201.3,29.9,85.17
2011,July,31,2,60.9,402.6,201.3,30.4,84.87
2011,August,1,1,30.3,402.6,402.6,30.3,92.47
2011,August,2,1,29.8,402.6,402.6,29.8,92.6
2011,August,3,0,3.0,402.6,,,99.25
2011,August,4,2,59.1,402.6,201.3,29.6,85.32
2011,August,5,0,0.0,402.6,,,100.0
2011,August,6,0,1.1,402.6,,,99.73
2011,August,7,0,0.6,402.6,,,99.85
2011,August,8,1,30.3,402.6,402.6,30.3,92.47
2011,August,9,1,29.3,402.6,402.6,29.3,92.72
2011,August,10,0,3.6,402.6,,,99.11
2011,August,11,1,27.3,402.6,402.6,27.3,93.22
2011,August,12,1,27.7,402.6,402.6,27.7,93.12
2011,August,13,0,0.0,402.6,,,100.0
2011,August,14,1,29.3,402.6,402.6,29.3,92.72
2011,August,15,2,56.2,402.6,201.3,28.1,86.04
2011,August,16,1,28.7,402.6,402.6,28.7,92.87
2011,August,17,2,58.6,402.6,201.3,29.3,85.44
2011,August,18,0,0.7,402.6,,,99.83
2011,August,19,3,86.2,402.6,134.2,28.7,78.59
2011,August,20,2,58.5,402.6,201.3,29.2,85.47
2011,August,21,0,1.0,402.6,,,99.75
2011,August,22,0,0.0,402.6,,,100.0
2011,August,23,2,59.3,402.6,201.3,29.6,85.27
2011,August,24,0,0.0,402.6,,,100.0
2011,August,25,1,28.7,402.6,402.6,28.7,92.87
2011,August,26,2,57.2,402.6,201.3,28.6,85.79
2011,August,27,2,56.5,402.6,201.3,28.2,85.97
2011,August,28,2,56.6,402.6,201.3,28.3,85.94
2011,August,29,1,29.6,402.6,402.6,29.6,92.65
2011,August,30,1,29.4,402.6,402.6,29.4,92.7
2011,August,31,1,29.4,402.6,402.6,29.4,92.7
2011,September,1,3,83.5,400.0,133.3,27.8,79.12
2011,September,2,0,0.0,400.0,,,100.0
2011,September,3,1,27.1,400.0,400.0,27.1,93.22
2011,September,4,0,1.2,400.0,,,99.7
2011,September,5,0,0.0,400.0,,,100.0
2011,September,6,0,0.7,400.0,,,99.83
2011,September,7,1,27.0,400.0,400.0,27.0,93.25
2011,September,8,1,26.1,400.0,400.0,26.1,93.47
2011,September,9,1,26.6,400.0,400.0,26.6,93.35
2011,September,10,0,0.1,400.0,,,99.97
2011,September,11,1,24.0,400.0,400.0,24.0,94.0
2011,September,12,2,53.2,400.0,200.0,26.6,86.7
2011,September,13,3,81.0,400.0,133.3,27.0,79.75
2011,September,14,3,81.3,400.0,133.3,27.1,79.67
2011,September,15,2,52.0,400.0,200.0,26.0,87.0
2011,September,16,1,27.2,400.0,400.0,27.2,93.2
2011,September,17,1,27.5,400.0,400.0,27.5,93.12
2011,September,18,1,27.6,400.0,400.0,27.6,93.1
2011,September,19,2,52.3,400.0,200.0,26.1,86.92
2011,September,20,0,0.0,400.0,,,100.0
2011,September,21,1,27.5,400.0,400.0,27.5,93.12
2011,September,22,0,2.6,400.0,,,99.35
2011,September,23,2,52.4,400.0,200.0,26.2,86.9
2011,September,24,1,26.9,400.0,400.0,26.9,93.28
2011,September,25,3,80.3,400.0,133.3,26.8,79.92
2011,September,26,1,26.4,400.0,400.0,26.4,93.4
2011,September,27,0,0.6,400.0,,,99.85
2011,September,28,1,25.4,400.0,400.0,25.4,93.65
2011,September,29,0,0.6,400.0,,,99.85
2011,September,30,1,27.0,400.0,400.0,27.0,93.25
2011,October,1,1,24.1,402.6,402.6,24.1,94.01
2011,October,2,1,24.3,402.6,402.6,24.3,93.96
2011,October,3,1,26.7,402.6,402.6,26.7,93.37
2011,October,4,1,25.4,402.6,402.6,25.4,93.69
2011,October,5,1,26.6,402.6,402.6,26.6,93.39
2011,October,6,0,0.0,402.6,,,100.0
2011,October,7,0,0.0,402.6,,,100.0
2011,October,8,1,26.9,402.6,402.6,26.9,93.32
2011,October,9,3,74.5,402.6,134.2,24.8,81.5
2011,October,10,1,23.3,402.6,402.6,23.3,94.21
2011,October,11,1,25.4,402.6,402.6,25.4,93.69
2011,October,12,2,48.6,402.6,201.3,24.3,87.93
2011,October,13,0,0.0,402.6,,,100.0
2011,October,14,2,50.4,402.6,201.3,25.2,87.48
2011,October,15,2,47.2,402.6,201.3,23.6,88.28
2011,October,16,1,25.3,402.6,402.6,25.3,93.72
2011,October,17,0,0.0,402.6,,,100.0
2011,October,18,0,0.0,402.6,,,100.0
2011,October,19,1,22.8,402.6,402.6,22.8,94.34
2011,October,20,0,0.0,402.6,,,100.0
2011,October,21,2,50.4,402.6,201.3,25.2,87.48
2011,October,22,0,1.2,402.6,,,99.7
2011,October,23,1,24.3,402.6,402.6,24.3,93.96
2011,October,24,1,26.2,402.6,402.6,26.2,93.49
2011,October,25,1,24.4,402.6,402.6,24.4,93.94
2011,October,26,1,25.6,402.6,402.6,25.6,93.64
2011,October,27,0,0.0,402.6,,,100.0
2011,October,28,1,25.8,402.6,402.6,25.8,93.59
2011,October,29,4,100.6,402.6,100.7,25.1,75.01
2011,October,30,0,1.0,402.6,,,99.75
2011,October,31,2,51.7,402.6,201.3,25.9,87.16
2011,November,1,3,154.5,400.0,133.3,51.5,61.38
2011,November,2,0,1.2,400.0,,,99.7
2011,November,3,1,49.5,400.0,400.0,49.5,87.62
2011,November,4,0,1.5,400.0,,,99.62
2011,November,5,1,51.2,400.0,400.0,51.2,87.2
2011,November,6,1,49.0,400.0,400.0,49.0,87.75
2011,November,7,1,49.7,400.0,400.0,49.7,87.58
2011,November,8,0,0.0,400.0,,,100.0
2011,November,9,2,101.9,400.0,200.0,51.0,74.53
2011,November,10,0,1.1,400.0,,,99.72
2011,November,11,1,52.0,400.0,400.0,52.0,87.0
2011,November,12,1,51.5,400.0,400.0,51.5,87.12
2011,November,13,0,0.0,400.0,,,100.0
2011,November,14,1,51.5,400.0,400.0,51.5,87.12
2011,November,15,0,0.0,400.0,,,100.0
2011,November,16,0,2.5,400.0,,,99.38
2011,November,17,1,50.2,400.0,400.0,50.2,87.45
2011,November,18,0,2.5,400.0,,,99.38
2011,November,19,0,1.9,400.0,,,99.53
2011,November,20,0,0.0,400.0,,,100.0
2011,November,21,0,0.7,400.0,,,99.83
2011,November,22,0,1.0,400.0,,,99.75
2011,November,23,1,50.3,400.0,400.0,50.3,87.42
2011,November,24,1,53.0,400.0,400.0,53.0,86.75
2011,November,25,1,53.9,400.0,400.0,53.9,86.53
2011,November,26,0,0.6,400.0,,,99.85
2011,November,27,0,1.2,400.0,,,99.7
2011,November,28,1,52.4,400.0,400.0,52.4,86.9
2011,November,29,1,51.5,400.0,400.0,51.5,87.12
2011,November,30,1,52.6,400.0,400.0,52.6,86.85
2011,December,1,1,25.9,402.6,402.6,25.9,93.57
2011,December,2,2,49.9,402.6,201.3,24.9,87.61
2011,December,3,0,0.0,402.6,,,100.0
2011,December,4,1,22.6,402.6,402.6,22.6,94.39
2011,December,5,4,104.3,402.6,100.7,26.1,74.09
2011,December,6,2,51.6,402.6,201.3,25.8,87.18
2011,December,7,0,0.7,402.6,,,99.83
2011,December,8,0,0.8,402.6,,,99.8
2011,December,9,3,75.9,402.6,134.2,25.3,81.15
2011,December,10,1,26.0,402.6,402.6,26.0,93.54
2011,December,11,1,26.1,402.6,402.6,26.1,93.52
2011,December,12,2,51.2,402.6,201.3,25.6,87.28
2011,December,13,4,102.8,402.6,100.7,25.7,74.47
2011,December,14,1,23.7,402.6,402.6,23.7,94.11
2011,December,15,1,23.9,402.6,402.6,23.9,94.06
2011,December,16,0,0.0,402.6,,,100.0
2011,December,17,1,21.8,402.6,402.6,21.8,94.59
2011,December,18,2,51.8,402.6,201.3,25.9,87.13
2011,December,19,1,24.3,402.6,402.6,24.3,93.96
2011,December,20,0,3.7,402.6,,,99.08
2011,December,21,2,51.4,402.6,201.3,25.7,87.23
2011,December,22,3,74.5,402.6,134.2,24.8,81.5
2011,December,23,2,51.0,402.6,201.3,25.5,87.33
2011,December,24,0,0.0,402.6,,,100.0
2011,December,25,1,26.1,402.6,402.6,26.1,93.52
2011,December,26,1,28.8,402.6,402.6,28.8,92.85
2011,December,27,2,47.5,402.6,201.3,23.8,88.2
2011,December,28,1,25.0,402.6,402.6,25.0,93.79
2011,December,29,1,26.9,402.6,402.6,26.9,93.32
2011,December,30,2,48.5,402.6,201.3,24.2,87.95
2011,December,31,2,53.3,402.6,201.3,26.6,86.76
2012,January,1,0,1.5,402.6,,,99.63
2012,January,2,2,59.9,402.6,201.3,29.9,85.12
2012,January,3,0,0.0,402.6,,,100.0
2012,January,4,0,0.0,402.6,,,100.0
2012,January,5,2,58.8,402.6,201.3,29.4,85.39
2012,January,6,2,59.0,402.6,201.3,29.5,85.35
2012,January,7,1,30.5,402.6,402.6,30.5,92.42
2012,January,8,2,57.8,402.6,201.3,28.9,85.64
2012,January,9,2,62.2,402.6,201.3,31.1,84.55
2012,January,10,2,58.6,402.6,201.3,29.3,85.44
2012,January,11,0,0.3,402.6,,,99.93
2012,January,12,0,1.3,402.6,,,99.68
2012,January,13,5,148.0,402.6,80.5,29.6,63.24
2012,January,14,0,0.0,402.6,,,100.0
2012,January,15,1,29.1,402.6,402.6,29.1,92.77
2012,January,16,1,33.0,402.6,402.6,33.0,91.8
2012,January,17,2,60.4,402.6,201.3,30.2,85.0
2012,January,18,2,59.6,402.6,201.3,29.8,85.2
2012,January,19,1,30.5,402.6,402.6,30.5,92.42
2012,January,20,1,29.2,402.6,402.6,29.2,92.75
2012,January,21,1,29.5,402.6,402.6,29.5,92.67
2012,January,22,0,0.0,402.6,,,100.0
2012,January,23,0,0.1,402.6,,,99.98
2012,January,24,1,28.7,402.6,402.6,28.7,92.87
2012,January,25,0,1.6,402.6,,,99.6
2012,January,26,0,0.0,402.6,,,100.0
2012,January,27,1,30.3,402.6,402.6,30.3,92.47
2012,January,28,0,1.4,402.6,,,99.65
2012,January,29,0,0.0,402.6,,,100.0
2012,January,30,3,87.3,402.6,134.2,29.1,78.32
2012,January,31,1,30.4,402.6,402.6,30.4,92.45
2012,February,1,2,70.5,397.2,198.6,35.2,82.25
2012,February,2,1,34.9,397.2,397.2,34.9,91.21
2012,February,3,1,37.0,397.2,397.2,37.0,90.68
2012,February,4,3,111.6,397.2,132.4,37.2,71.9
2012,February,5,4,146.6,397.2,99.3,36.6,63.09
2012,February,6,0,2.3,397.2,,,99.42
2012,February,7,0,0.2,397.2,,,99.95
2012,February,8,1,36.7,397.2,397.2,36.7,90.76
2012,February,9,1,36.4,397.2,397.2,36.4,90.84
2012,February,10,0,0.0,397.2,,,100.0
2012,February,11,0,0.8,397.2,,,99.8
2012,February,12,0,0.0,397.2,,,100.0
2012,February,13,0,0.0,397.2,,,100.0
2012,February,14,4,147.7,397.2,99.3,36.9,62.81
2012,February,15,0,0.0,397.2,,,100.0
2012,February,16,0,0.0,397.2,,,100.0
2012,February,17,2,71.9,397.2,198.6,36.0,81.9
2012,February,18,2,70.7,397.2,198.6,35.4,82.2
2012,February,19,0,0.0,397.2,,,100.0
2012,February,20,0,2.2,397.2,,,99.45
2012,February,21,1,35.9,397.2,397.2,35.9,90.96
2012,February,22,2,72.7,397.2,198.6,36.4,81.7
2012,February,23,0,0.4,397.2,,,99.9
2012,February,24,0,0.0,397.2,,,100.0
2012,February,25,3,112.3,397.2,132.4,37.4,71.73
2012,February,26,0,1.5,397.2,,,99.62
2012,February,27,0,5.6,397.2,,,98.59
2012,February,28,0,0.7,397.2,,,99.82
2012,February,29,0,0.4,397.2,,,99.9
2012,March,1,1,24.7,402.6,402.6,24.7,93.86
2012,March,2,1,23.9,402.6,402.6,23.9,94.06
2012,March,3,0,0.0,402.6,,,100.0
2012,March,4,2,50.2,402.6,201.3,25.1,87.53
2012,March,5,2,51.5,402.6,201.3,25.8,87.21
2012,March,6,0,0.0,402.6,,,100.0
2012,March,7,1,26.7,402.6,402.6,26.7,93.37
2012,March,8,1,24.9,402.6,402.6,24.9,93.82
2012,March,9,2,49.2,402.6,201.3,24.6,87.78
2012,March,10,1,26.0,402.6,402.6,26.0,93.54
2012,March,11,2,49.8,402.6,201.3,24.9,87.63
2012,March,12,1,26.0,402.6,402.6,26.0,93.54
2012,March,13,2,48.0,402.6,201.3,24.0,88.08
2012,March,14,1,21.2,402.6,402.6,21.2,94.73
2012,March,15,0,0.2,402.6,,,99.95
2012,March,16,1,24.5,402.6,402.6,24.5,93.91
2012,March,17,0,0.0,402.6,,,100.0
2012,March,18,0,0.0,402.6,,,100.0
2012,March,19,0,0.8,402.6,,,99.8
2012,March,20,1,26.8,402.6,402.6,26.8,93.34
2012,March,21,1,25.5,402.6,402.6,25.5,93.67
2012,March,22,2,48.5,402.6,201.3,24.2,87.95
2012,March,23,0,2.6,402.6,,,99.35
2012,March,24,2,48.2,402.6,201.3,24.1,88.03
2012,March,25,0,0.0,402.6,,,100.0
2012,March,26,2,49.6,402.6,201.3,24.8,87.68
2012,March,27,1,23.4,402.6,402.6,23.4,94.19
2012,March,28,2,50.7,402.6,201.3,25.4,87.41
2012,March,29,1,23.4,402.6,402.6,23.4,94.19
2012,March,30,1,27.5,402.6,402.6,27.5,93.17
2012,March,31,1,25.1,402.6,402.6,25.1,93.77
2012,April,1,2,58.7,400.0,200.0,29.4,85.33
2012,April,2,1,27.2,400.0,400.0,27.2,93.2
2012,April,3,1,27.6,400.0,400.0,27.6,93.1
2012,April,4,0,0.0,400.0,,,100.0
2012,April,5,5,143.7,400.0,80.0,28.7,64.08
2012,April,6,1,27.5,400.0,400.0,27.5,93.12
2012,April,7,0,0.5,400.0,,,99.88
2012,April,8,1,27.9,400.0,400.0,27.9,93.03
2012,April,9,1,30.4,400.0,400.0,30.4,92.4
2012,April,10,1,28.3,400.0,400.0,28.3,92.92
2012,April,11,2,55.5,400.0,200.0,27.8,86.12
2012,April,12,0,1.9,400.0,,,99.53
2012,April,13,3,86.1,400.0,133.3,28.7,78.47
2012,April,14,0,3.2,400.0,,,99.2
2012,April,15,3,86.7,400.0,133.3,28.9,78.33
2012,April,16,2,56.2,400.0,200.0,28.1,85.95
2012,April,17,1,30.2,400.0,400.0,30.2,92.45
2012,April,18,0,0.0,400.0,,,100.0
2012,April,19,0,0.0,400.0,,,100.0
2012,April,20,1,28.9,400.0,400.0,28.9,92.78
2012,April,21,0,0.0,400.0,,,100.0
2012,April,22,1,27.7,400.0,400.0,27.7,93.08
2012,April,23,0,1.2,400.0,,,99.7
2012,April,24,1,26.9,400.0,400.0,26.9,93.28
2012,April,25,2,57.4,400.0,200.0,28.7,85.65
2012,April,26,3,87.6,400.0,133.3,29.2,78.1
2012,April,27,1,26.9,400.0,400.0,26.9,93.28
2012,April,28,0,0.4,400.0,,,99.9
2012,April,29,1,27.7,400.0,400.0,27.7,93.08
2012,April,30,0,0.0,400.0,,,100.0
2012,May,1,0,0.0,402.6,,,100.0
2012,May,2,1,40.2,402.6,402.6,40.2,90.01
2012,May,3,0,0.0,402.6,,,100.0
2012,May,4,0,0.0,402.6,,,100.0
2012,May,5,1,38.9,402.6,402.6,38.9,90.34
2012,May,6,1,39.4,402.6,402.6,39.4,90.21
2012,May,7,2,79.9,402.6,201.3,40.0,80.15
2012,May,8,1,40.9,402.6,402.6,40.9,89.84
2012,May,9,0,0.9,402.6,,,99.78
2012,May,10,2,78.2,402.6,201.3,39.1,80.58
2012,May,11,1,39.9,402.6,402.6,39.9,90.09
2012,May,12,2,80.0,402.6,201.3,40.0,80.13
2012,May,13,0,0.0,402.6,,,100.0
2012,May,14,1,41.4,402.6,402.6,41.4,89.72
2012,May,15,0,0.0,402.6,,,100.0
2012,May,16,1,39.5,402.6,402.6,39.5,90.19
2012,May,17,0,0.0,402.6,,,100.0
2012,May,18,2,79.4,402.6,201.3,39.7,80.28
2012,May,19,1,35.7,402.6,402.6,35.7,91.13
2012,May,20,0,0.8,402.6,,,99.8
2012,May,21,0,0.0,402.6,,,100.0
2012,May,22,1,39.7,402.6,402.6,39.7,90.14
2012,May,23,0,1.3,402.6,,,99.68
2012,May,24,0,0.0,402.6,,,100.0
2012,May,25,0,0.0,402.6,,,100.0
2012,May,26,2,77.2,402.6,201.3,38.6,80.82
2012,May,27,0,0.4,402.6,,,99.9
2012,May,28,0,1.0,402.6,,,99.75
2012,May,29,3,120.6,402.6,134.2,40.2,70.04
2012,May,30,0,0.1,402.6,,,99.98
2012,May,31,0,0.7,402.6,,,99.83
2012,June,1,2,52.7,400.0,200.0,26.4,86.83
2012,June,2,1,24.2,400.0,400.0,24.2,93.95
2012,June,3,3,75.6,400.0,133.3,25.2,81.1
2012,June,4,0,2.0,400.0,,,99.5
2012,June,5,1,25.4,400.0,400.0,25.4,93.65
2012,June,6,1,27.6,400.0,400.0,27.6,93.1
2012,June,7,0,2.1,400.0,,,99.47
2012,June,8,2,52.1,400.0,200.0,26.1,86.97
2012,June,9,1,22.9,400.0,400.0,22.9,94.28
2012,June,10,0,0.0,400.0,,,100.0
2012,June,11,0,1.6,400.0,,,99.6
2012,June,12,2,53.7,400.0,200.0,26.9,86.58
2012,June,13,0,0.0,400.0,,,100.0
2012,June,14,2,50.9,400.0,200.0,25.4,87.28
2012,June,15,1,27.3,400.0,400.0,27.3,93.17
2012,June,16,2,50.4,400.0,200.0,25.2,87.4
2012,June,17,1,28.6,400.0,400.0,28.6,92.85
2012,June,18,1,26.4,400.0,400.0,26.4,93.4
2012,June,19,3,77.4,400.0,133.3,25.8,80.65
2012,June,20,0,0.0,400.0,,,100.0
2012,June,21,2,50.7,400.0,200.0,25.4,87.33
2012,June,22,3,76.5,400.0,133.3,25.5,80.88
2012,June,23,0,0.2,400.0,,,99.95
2012,June,24,0,0.0,400.0,,,100.0
2012,June,25,0,0.0,400.0,,,100.0
2012,June,26,4,101.5,400.0,100.0,25.4,74.62
2012,June,27,3,77.8,400.0,133.3,25.9,80.55
2012,June,28,3,79.3,400.0,133.3,26.4,80.17
2012,June,29,0,0.0,400.0,,,100.0
2012,June,30,0,0.0,400.0,,,100.0
2012,July,1,0,0.0,402.6,,,100.0
2012,July,2,2,44.9,402.6,201.3,22.4,88.85
2012,July,3,2,45.4,402.6,201.3,22.7,88.72
2012,July,4,0,0.0,402.6,,,100.0
2012,July,5,0,0.0,402.6,,,100.0
2012,July,6,5,113.2,402.6,80.5,22.6,71.88
2012,July,7,2,44.5,402.6,201.3,22.2,88.95
2012,July,8,1,21.6,402.6,402.6,21.6,94.63
2012,July,9,0,0.1,402.6,,,99.98
2012,July,10,3,69.1,402.6,134.2,23.0,82.84
2012,July,11,2,43.3,402.6,201.3,21.6,89.24
2012,July,12,1,20.1,402.6,402.6,20.1,95.01
2012,July,13,0,0.8,402.6,,,99.8
2012,July,14,0,0.0,402.6,,,100.0
2012,July,15,0,0.4,402.6,,,99.9
2012,July,16,0,0.0,402.6,,,100.0
2012,July,17,1,21.4,402.6,402.6,21.4,94.68
2012,July,18,1,23.1,402.6,402.6,23.1,94.26
2012,July,19,2,47.1,402.6,201.3,23.6,88.3
2012,July,20,1,22.3,402.6,402.6,22.3,94.46
2012,July,21,1,22.4,402.6,402.6,22.4,94.44
2012,July,22,1,22.3,402.6,402.6,22.3,94.46
2012,July,23,1,23.8,402.6,402.6,23.8,94.09
2012,July,24,1,23.3,402.6,402.6,23.3,94.21
2012,July,25,1,22.3,402.6,402.6,22.3,94.46
2012,July,26,1,22.7,402.6,402.6,22.7,94.36
2012,July,27,1,23.1,402.6,402.6,23.1,94.26
2012,July,28,1,23.0,402.6,402.6,23.0,94.29
2012,July,29,0,0.4,402.6,,,99.9
2012,July,30,1,23.6,402.6,402.6,23.6,94.14
2012,July,31,2,43.9,402.6,201.3,21.9,89.1
2012,August,1,1,22.8,402.6,402.6,22.8,94.34
2012,August,2,0,0.0,402.6,,,100.0
2012,August,3,1,20.0,402.6,402.6,20.0,95.03
2012,August,4,0,2.2,402.6,,,99.45
2012,August,5,1,20.2,402.6,402.6,20.2,94.98
2012,August,6,1,22.1,402.6,402.6,22.1,94.51
2012,August,7,1,21.1,402.6,402.6,21.1,94.76
2012,August,8,0,0.6,402.6,,,99.85
2012,August,9,0,0.6,402.6,,,99.85
2012,August,10,2,44.5,402.6,201.3,22.2,88.95
2012,August,11,0,0.4,402.6,,,99.9
2012,August,12,2,45.8,402.6,201.3,22.9,88.62
2012,August,13,1,19.6,402.6,402.6,19.6,95.13
2012,August,14,0,0.0,402.6,,,100.0
2012,August,15,2,42.1,402.6,201.3,21.1,89.54
2012,August,16,0,1.8,402.6,,,99.55
2012,August,17,2,43.2,402.6,201.3,21.6,89.27
2012,August,18,0,0.0,402.6,,,100.0
2012,August,19,1,23.8,402.6,402.6,23.8,94.09
2012,August,20,0,0.0,402.6,,,100.0
2012,August,21,3,66.0,402.6,134.2,22.0,83.61
2012,August,22,4,85.8,402.6,100.7,21.4,78.69
2012,August,23,2,44.1,402.6,201.3,22.1,89.05
2012,August,24,0,0.0,402.6,,,100.0
2012,August,25,0,0.8,402.6,,,99.8
2012,August,26,2,42.7,402.6,201.3,21.4,89.39
2012,August,27,0,0.0,402.6,,,100.0
2012,August,28,0,0.0,402.6,,,100.0
2012,August,29,1,21.9,402.6,402.6,21.9,94.56
2012,August,30,3,64.6,402.6,134.2,21.5,83.95
2012,August,31,1,21.1,402.6,402.6,21.1,94.76
2012,September,1,0,0.9,400.0,,,99.78
2012,September,2,2,53.7,400.0,200.0,26.9,86.58
2012,September,3,0,0.9,400.0,,,99.78
2012,September,4,1,26.8,400.0,400.0,26.8,93.3
2012,September,5,2,50.9,400.0,200.0,25.4,87.28
2012,September,6,4,102.5,400.0,100.0,25.6,74.38
2012,September,7,0,3.8,400.0,,,99.05
2012,September,8,0,0.0,400.0,,,100.0
2012,September,9,0,2.6,400.0,,,99.35
2012,September,10,3,77.9,400.0,133.3,26.0,80.53
2012,September,11,1,26.3,400.0,400.0,26.3,93.42
2012,September,12,0,2.0,400.0,,,99.5
2012,September,13,1,24.6,400.0,400.0,24.6,93.85
2012,September,14,1,25.6,400.0,400.0,25.6,93.6
2012,September,15,2,52.4,400.0,200.0,26.2,86.9
2012,September,16,2,55.6,400.0,200.0,27.8,86.1
2012,September,17,2,52.4,400.0,200.0,26.2,86.9
2012,September,18,1,26.8,400.0,400.0,26.8,93.3
2012,September,19,1,27.8,400.0,400.0,27.8,93.05
2012,September,20,0,0.0,400.0,,,100.0
2012,September,21,1,24.0,400.0,400.0,24.0,94.0
2012,September,22,0,1.2,400.0,,,99.7
2012,September,23,0,0.0,400.0,,,100.0
2012,September,24,1,27.6,400.0,400.0,27.6,93.1
2012,September,25,2,53.8,400.0,200.0,26.9,86.55
2012,September,26,3,78.8,400.0,133.3,26.3,80.3
2012,September,27,1,28.3,400.0,400.0,28.3,92.92
2012,September,28,1,24.8,400.0,400.0,24.8,93.8
2012,September,29,1,26.2,400.0,400.0,26.2,93.45
2012,September,30,0,0.0,400.0,,,100.0
2012,October,1,0,0.0,402.6,,,100.0
2012,October,2,1,32.3,402.6,402.6,32.3,91.98
2012,October,3,2,61.7,402.6,201.3,30.9,84.67
2012,October,4,2,61.7,402.6,201.3,30.9,84.67
2012,October,5,0,0.0,402.6,,,100.0
2012,October,6,1,31.0,402.6,402.6,31.0,92.3
2012,October,7,2,61.2,402.6,201.3,30.6,84.8
2012,October,8,0,0.0,402.6,,,100.0
2012,October,9,5,151.8,402.6,80.5,30.4,62.3
2012,October,10,0,0.0,402.6,,,100.0
2012,October,11,1,33.0,402.6,402.6,33.0,91.8
2012,October,12,0,1.8,402.6,,,99.55
2012,October,13,0,1.5,402.6,,,99.63
2012,October,14,2,59.6,402.6,201.3,29.8,85.2
2012,October,15,2,63.2,402.6,201.3,31.6,84.3
2012,October,16,4,120.5,402.6,100.7,30.1,70.07
2012,October,17,0,0.0,402.6,,,100.0
2012,October,18,1,30.9,402.6,402.6,30.9,92.32
2012,October,19,0,0.3,402.6,,,99.93
2012,October,20,0,2.0,402.6,,,99.5
2012,October,21,0,0.0,402.6,,,100.0
2012,October,22,0,1.7,402.6,,,99.58
2012,October,23,1,29.9,402.6,402.6,29.9,92.57
2012,October,24,1,31.0,402.6,402.6,31.0,92.3
2012,October,25,3,89.1,402.6,134.2,29.7,77.87
2012,October,26,0,1.7,402.6,,,99.58
2012,October,27,0,0.0,402.6,,,100.0
2012,October,28,2,57.5,402.6,201.3,28.8,85.72
2012,October,29,0,2.2,402.6,,,99.45
2012,October,30,0,0.2,402.6,,,99.95
2012,October,31,2,61.2,402.6,201.3,30.6,84.8
2012,November,1,0,0.6,400.0,,,99.85
2012,November,2,1,49.4,400.0,400.0,49.4,87.65
